k,Power,Spec ID,Method,Resolution
365.6206893077846,3.123703e-09,001,nbody,n_512
368.05422980910834,3.7192349999999997e-09,001,nbody,n_512
370.5045464152022,4.462469e-09,001,nbody,n_512
372.97176478977235,5.369065e-09,001,nbody,n_512
375.45412564093294,6.485497e-09,001,nbody,n_512
377.95376525168814,7.932856e-09,001,nbody,n_512
380.4694269849767,9.708808e-09,001,nbody,n_512
383.00092234523936,1.2034480000000001e-08,001,nbody,n_512
385.5504504473337,1.5145210000000002e-08,001,nbody,n_512
388.11763430014105,1.9079750000000002e-08,001,nbody,n_512
390.7017199214248,2.444474e-08,001,nbody,n_512
393.3020789926542,3.159428e-08,001,nbody,n_512
395.9197796553313,4.1162550000000005e-08,001,nbody,n_512
398.5550732368686,5.43936e-08,001,nbody,n_512
401.20789690541284,7.302233e-08,001,nbody,n_512
403.8785019883765,9.97636e-08,001,nbody,n_512
406.5672026450248,1.383404e-07,001,nbody,n_512
409.27343338868013,1.9219730000000001e-07,001,nbody,n_512
411.9974455467547,2.736285e-07,001,nbody,n_512
414.73986743777937,3.981289e-07,001,nbody,n_512
417.50032207063566,5.879539e-07,001,nbody,n_512
420.2788722771766,9.303819e-07,001,nbody,n_512
423.07639770334526,1.614787e-06,001,nbody,n_512
425.89239569431703,2.9189e-06,001,nbody,n_512
428.72636359526734,6.419228e-06,001,nbody,n_512
431.5804376892006,1.2887149999999999e-05,001,nbody,n_512
434.45292151608385,2.938681e-05,001,nbody,n_512
437.3434380847988,6.251178e-05,001,nbody,n_512
440.2534325279659,0.00014091089999999999,001,nbody,n_512
443.1824650226138,0.0002523179,001,nbody,n_512
446.13172937395086,0.0004915355,001,nbody,n_512
449.09990611306245,0.0006742671,001,nbody,n_512
452.0861784258588,0.0005109833,001,nbody,n_512
455.0946932146425,0.0001028254,001,nbody,n_512
458.1269584438874,8.647063e-09,001,nbody,n_512
461.17687942384543,9.12705e-09,001,nbody,n_512
464.246466773815,1.132494e-08,001,nbody,n_512
467.3372912901227,1.46201e-08,001,nbody,n_512
470.4491644772096,1.9410660000000002e-08,001,nbody,n_512
473.5800128839241,2.625593e-08,001,nbody,n_512
476.73203562512384,3.612078e-08,001,nbody,n_512
479.9052327008087,5.041489e-08,001,nbody,n_512
483.09866163318276,7.136052e-08,001,nbody,n_512
486.31282507707044,1.0234369999999999e-07,001,nbody,n_512
489.5480371917372,1.504671e-07,001,nbody,n_512
492.8054917823914,2.248118e-07,001,nbody,n_512
496.085188849033,3.416881e-07,001,nbody,n_512
499.3865629049844,5.334492e-07,001,nbody,n_512
502.71049359618854,8.667013000000001e-07,001,nbody,n_512
506.0544676485226,1.441205e-06,001,nbody,n_512
509.41798240716196,2.4948530000000002e-06,001,nbody,n_512
512.8071953937077,4.604712e-06,001,nbody,n_512
516.2173942191794,8.894193000000001e-06,001,nbody,n_512
519.6490187065486,1.8809119999999997e-05,001,nbody,n_512
523.0991157587209,4.1650079999999995e-05,001,nbody,n_512
526.5737172335912,0.0001103514,001,nbody,n_512
530.0785408297891,0.0003243885,001,nbody,n_512
533.5826104437501,0.0009384117,001,nbody,n_512
537.1038959854527,0.002820456,001,nbody,n_512
540.6621266567615,0.008968192,001,nbody,n_512
544.2250697170508,0.02733099,001,nbody,n_512
547.7589844612208,0.07360084,001,nbody,n_512
551.2208310699177,0.1568876,001,nbody,n_512
554.3658166435733,0.2665934,001,nbody,n_512
0.6283185307179586,0.049953000000000004,002,nbody,n_512
0.8885768626007672,0.008644311,002,nbody,n_512
1.088279739448571,0.016603890000000003,002,nbody,n_512
1.2566370614359172,0.004566359999999999,002,nbody,n_512
1.4049629603454443,0.004852164,002,nbody,n_512
1.5390599578083324,0.004298729,002,nbody,n_512
1.7771530968830036,0.0069712360000000004,002,nbody,n_512
1.8849555921538759,0.002722535,002,nbody,n_512
1.9869178666817249,0.002581727,002,nbody,n_512
2.0838969469424495,0.00234323,002,nbody,n_512
2.176559478897142,0.002619627,002,nbody,n_512
2.2654345067486665,0.001798546,002,nbody,n_512
2.3509524286905648,0.0011227259999999999,002,nbody,n_512
2.5132741228718345,0.00029783120000000004,002,nbody,n_512
2.5906239039143997,0.001537482,002,nbody,n_512
2.6657299594837705,0.0009533208,002,nbody,n_512
2.738777015227979,0.0008914242,002,nbody,n_512
2.8099259206908886,0.001083054,002,nbody,n_512
2.8793174192233804,0.0009739794,002,nbody,n_512
2.9470752895760044,0.001153624,002,nbody,n_512
3.078119287298134,0.0012886719999999998,002,nbody,n_512
3.141592653589793,0.0007103569000000001,002,nbody,n_512
3.2038087545014857,0.000870681,002,nbody,n_512
3.264838590027182,0.0009654231,002,nbody,n_512
3.3835989604737753,0.0006909537,002,nbody,n_512
3.4414425927302017,0.0005119002,002,nbody,n_512
3.554306193766007,0.0003339326,002,nbody,n_512
3.609415383776749,0.0007379153,002,nbody,n_512
3.663695193326942,0.0004326286,002,nbody,n_512
3.717182693209901,0.0004610094,002,nbody,n_512
3.7699111843077517,0.000628641,002,nbody,n_512
3.821912710865562,0.0006252447,002,nbody,n_512
3.8732155472172143,0.0003594086,002,nbody,n_512
3.9738351050449188,0.0004536817,002,nbody,n_512
4.023201463684898,0.0004564331,002,nbody,n_512
4.0719696630836335,0.0003662334,002,nbody,n_512
4.12016043775264,0.0003774394,002,nbody,n_512
4.167793893884899,0.0002506055,002,nbody,n_512
4.214888881036333,0.0004121542,002,nbody,n_512
4.261463620444332,0.00027865070000000005,002,nbody,n_512
4.353118329475753,0.000174413,002,nbody,n_512
4.39822971502571,0.0002123562,002,nbody,n_512
4.4428830563667745,0.0002254591,002,nbody,n_512
4.48709154818809,0.0001960877,002,nbody,n_512
4.530869641815864,0.0001499764,002,nbody,n_512
4.574228018665117,0.0002470821,002,nbody,n_512
4.617179245106467,0.0002384273,002,nbody,n_512
4.701905485699661,0.0002198279,002,nbody,n_512
4.743700606044488,0.0001984231,002,nbody,n_512
4.7851313016415,0.0002708307,002,nbody,n_512
4.826206368950125,0.0002517034,002,nbody,n_512
4.907324804539936,0.0001929185,002,nbody,n_512
4.947385137421452,0.00014011929999999999,002,nbody,n_512
5.026548245743669,0.00024871569999999996,002,nbody,n_512
5.065666100829108,0.0001436181,002,nbody,n_512
5.104483619656864,0.0001290452,002,nbody,n_512
5.143008970367834,0.0001754352,002,nbody,n_512
5.181247179510269,0.0001547865,002,nbody,n_512
5.219205786906532,0.0001425106,002,nbody,n_512
5.256889819104873,0.00015308730000000001,002,nbody,n_512
5.331459290649011,0.000132687,002,nbody,n_512
5.3683560397283605,0.00013039830000000001,002,nbody,n_512
5.405000204758363,0.00011934740000000001,002,nbody,n_512
5.441398068924324,0.0001620506,002,nbody,n_512
5.477554030455958,9.993797e-05,002,nbody,n_512
5.513472487582981,0.0001208599,002,nbody,n_512
5.549159095172169,8.192686e-05,002,nbody,n_512
5.619851841381777,6.850777000000001e-05,002,nbody,n_512
5.654866776461628,0.0001092201,002,nbody,n_512
5.710418931036525,9.609883e-05,002,nbody,n_512
5.758634210128229,0.0001096294,002,nbody,n_512
5.792810339969572,8.996901e-05,002,nbody,n_512
5.826786036199614,8.413626e-05,002,nbody,n_512
5.894150579152009,7.753425000000001e-05,002,nbody,n_512
5.927545080741138,7.655232e-05,002,nbody,n_512
5.970188431102435,9.195313e-05,002,nbody,n_512
6.059284627076773,5.541472e-05,002,nbody,n_512
6.091774349981668,4.6025140000000004e-05,002,nbody,n_512
6.1562392029148,5.219689e-05,002,nbody,n_512
6.188219987809813,4.441811e-05,002,nbody,n_512
6.220036153249778,5.751488e-05,002,nbody,n_512
6.251690212508818,4.810456e-05,002,nbody,n_512
6.30977574739957,5.1363230000000005e-05,002,nbody,n_512
6.345703000986024,5.273695e-05,002,nbody,n_512
6.4076175090029714,3.870205e-05,002,nbody,n_512
6.438348568340386,3.311691e-05,002,nbody,n_512
6.468935114415736,3.7510519999999994e-05,002,nbody,n_512
6.508701394224875,4.059552e-05,002,nbody,n_512
6.55984023944001,3.992605e-05,002,nbody,n_512
6.5898612988377145,2.724679e-05,002,nbody,n_512
6.693860582042151,2.799515e-05,002,nbody,n_512
6.737968542898552,3.013892e-05,002,nbody,n_512
6.785387742411836,2.6593360000000002e-05,002,nbody,n_512
6.825285969112427,1.945218e-05,002,nbody,n_512
6.882883928823341,1.612919e-05,002,nbody,n_512
6.911503837897545,2.460814e-05,002,nbody,n_512
6.9481159586824806,1.9858719999999998e-05,002,nbody,n_512
7.024814801727221,1.80741e-05,002,nbody,n_512
7.052856657753164,1.574051e-05,002,nbody,n_512
7.1086136441690755,1.896767e-05,002,nbody,n_512
7.143227712026328,1.544074e-05,002,nbody,n_512
7.199261158595755,1.374011e-05,002,nbody,n_512
7.246121154616701,2.065223e-05,002,nbody,n_512
7.2733147806261735,1.21901e-05,002,nbody,n_512
7.3453138010611445,1.006363e-05,002,nbody,n_512
7.392513089088678,1.1437169999999999e-05,002,nbody,n_512
7.45203370350359,7.74655e-06,002,nbody,n_512
7.487282373076868,4.851506e-06,002,nbody,n_512
7.5398223686155035,5.7509080000000005e-06,002,nbody,n_512
7.583320860497107,5.0688640000000006e-06,002,nbody,n_512
7.625719794949956,4.5063989999999995e-06,002,nbody,n_512
7.680308108898732,4.109136e-06,002,nbody,n_512
7.74643235107149,2.309411e-06,002,nbody,n_512
7.782014029466048,2.475523e-06,002,nbody,n_512
7.822502875585513,2.275403e-06,002,nbody,n_512
7.887112870099241,1.714977e-06,002,nbody,n_512
7.969711624147423,1.2843930000000002e-06,002,nbody,n_512
8.001667904619739,1.059792e-06,002,nbody,n_512
8.05865011217055,8.362151000000001e-07,002,nbody,n_512
8.09531878162325,1.190368e-06,002,nbody,n_512
8.15892346648783,6.369730000000001e-07,002,nbody,n_512
8.206298683703963,6.723918e-07,002,nbody,n_512
8.275250359264952,5.518805000000001e-07,002,nbody,n_512
8.335587787769798,6.843754e-07,002,nbody,n_512
8.389214774366577,4.5369210000000003e-07,002,nbody,n_512
8.444393707734227,4.7331210000000004e-07,002,nbody,n_512
8.48809326154566,4.075691e-07,002,nbody,n_512
8.555939096492587,3.501709e-07,002,nbody,n_512
8.592123960676632,3.714443e-07,002,nbody,n_512
8.642515106840213,4.098268e-07,002,nbody,n_512
8.746577221897722,3.883479e-07,002,nbody,n_512
8.782077218883286,4.2396039999999996e-07,002,nbody,n_512
8.830049338703603,3.18526e-07,002,nbody,n_512
8.899780129242682,3.3808469999999997e-07,002,nbody,n_512
8.949693753322917,3.252119e-07,002,nbody,n_512
9.011803040084386,3.5513759999999997e-07,002,nbody,n_512
9.087835865486566,3.880151e-07,002,nbody,n_512
9.137655241787193,3.302632e-07,002,nbody,n_512
9.179218512594186,4.30395e-07,002,nbody,n_512
9.257331072333043,4.6328859999999997e-07,002,nbody,n_512
9.326508942565091,4.851253e-07,002,nbody,n_512
9.372256814786665,5.194308e-07,002,nbody,n_512
9.443966808697507,6.045357e-07,002,nbody,n_512
9.517938749318931,5.706401000000001e-07,002,nbody,n_512
9.587920867270297,6.244485e-07,002,nbody,n_512
9.623138120917039,7.302366e-07,002,nbody,n_512
9.680993691225549,7.766196000000001e-07,002,nbody,n_512
9.772200409144567,8.782306e-07,002,nbody,n_512
9.838494297320619,8.438845e-07,002,nbody,n_512
9.90672968975659,9.253505e-07,002,nbody,n_512
9.95177384522376,7.936221e-07,002,nbody,n_512
10.014944990302144,9.289628999999999e-07,002,nbody,n_512
10.087383833708616,7.701458e-07,002,nbody,n_512
10.14957480187908,6.163949e-07,002,nbody,n_512
10.234705679606057,5.25067e-07,002,nbody,n_512
10.307785407913862,3.90825e-07,002,nbody,n_512
10.38785203828325,2.598058e-07,002,nbody,n_512
10.435246105055308,1.8844400000000002e-07,002,nbody,n_512
10.509796098724992,1.5386e-07,002,nbody,n_512
10.58485503040456,9.495833e-08,002,nbody,n_512
10.633248123640458,8.393345999999999e-08,002,nbody,n_512
10.703280507074282,5.542873e-08,002,nbody,n_512
10.774267934674796,4.707979e-08,002,nbody,n_512
10.850420140597812,4.011623e-08,002,nbody,n_512
10.915715002310025,3.578295e-08,002,nbody,n_512
10.99322437625939,2.9230140000000003e-08,002,nbody,n_512
11.059700476809352,2.7333769999999998e-08,002,nbody,n_512
11.144567460753425,2.200805e-08,002,nbody,n_512
11.237608868782141,1.890662e-08,002,nbody,n_512
11.30517824357555,1.606958e-08,002,nbody,n_512
11.372364344065222,1.804527e-08,002,nbody,n_512
11.453404868157225,1.400609e-08,002,nbody,n_512
11.541356896087123,1.243712e-08,002,nbody,n_512
11.599891050408809,1.264402e-08,002,nbody,n_512
11.679379627729938,1.219321e-08,002,nbody,n_512
11.750090595176935,1.264713e-08,002,nbody,n_512
11.832846428857799,1.0462869999999999e-08,002,nbody,n_512
11.934313588383443,1.1326209999999999e-08,002,nbody,n_512
12.000557211077036,1.163577e-08,002,nbody,n_512
12.083426142093426,1.031915e-08,002,nbody,n_512
12.150442596579806,1.0280870000000001e-08,002,nbody,n_512
12.229799227009483,1.152956e-08,002,nbody,n_512
12.325944528579944,1.459772e-08,002,nbody,n_512
12.3973152304842,1.748769e-08,002,nbody,n_512
12.482508940064248,2.195751e-08,002,nbody,n_512
12.56956247249522,2.699045e-08,002,nbody,n_512
12.646324147393033,3.0309059999999996e-08,002,nbody,n_512
12.736022900838329,3.598226e-08,002,nbody,n_512
12.825300680868043,3.6717659999999996e-08,002,nbody,n_512
12.90100678063425,4.384747e-08,002,nbody,n_512
12.982518543624291,4.314042e-08,002,nbody,n_512
13.090306587568957,4.207549e-08,002,nbody,n_512
13.16686720053694,4.2513469999999996e-08,002,nbody,n_512
13.251294361509512,3.546868e-08,002,nbody,n_512
13.33755621259178,3.465653e-08,002,nbody,n_512
13.433525584973642,2.628176e-08,002,nbody,n_512
13.510193012091847,2.588363e-08,002,nbody,n_512
13.602392473289399,2.3168280000000003e-08,002,nbody,n_512
13.697256005057197,1.662992e-08,002,nbody,n_512
13.793621218113412,1.4908060000000003e-08,002,nbody,n_512
13.87865784806078,1.2693720000000001e-08,002,nbody,n_512
13.975858724762848,1.115969e-08,002,nbody,n_512
14.064062080105034,1.002936e-08,002,nbody,n_512
14.15746162969626,7.989733e-09,002,nbody,n_512
14.264168965768091,7.004842000000001e-09,002,nbody,n_512
14.363367895397841,6.533372e-09,002,nbody,n_512
14.457571692708385,5.849935e-09,002,nbody,n_512
14.548175224837916,5.68578e-09,002,nbody,n_512
14.655045923727732,4.846974e-09,002,nbody,n_512
14.731015917276839,4.767474e-09,002,nbody,n_512
14.830447324762957,4.891649999999999e-09,002,nbody,n_512
14.930651564041858,4.466427e-09,002,nbody,n_512
15.015801291324754,4.285888e-09,002,nbody,n_512
15.129935352429673,4.2940859999999996e-09,002,nbody,n_512
15.220934725233553,3.970243999999999e-09,002,nbody,n_512
15.323231265219745,3.849482e-09,002,nbody,n_512
15.428254707629252,4.219486e-09,002,nbody,n_512
15.53933514067488,4.433981e-09,002,nbody,n_512
15.638810530458146,3.524007e-09,002,nbody,n_512
15.744657070142894,4.0312510000000004e-09,002,nbody,n_512
15.839200159460026,4.526731e-09,002,nbody,n_512
15.950940326962908,4.221482e-09,002,nbody,n_512
16.056768017091734,3.899557e-09,002,nbody,n_512
16.173076060312933,3.942531e-09,002,nbody,n_512
16.289987289323626,3.563874e-09,002,nbody,n_512
16.38031436129964,4.43204e-09,002,nbody,n_512
16.49481913033768,4.0034589999999994e-09,002,nbody,n_512
16.610712483328605,4.026197e-09,002,nbody,n_512
16.71498822668656,4.2176399999999995e-09,002,nbody,n_512
16.814243704984076,3.8419400000000005e-09,002,nbody,n_512
16.938286349318414,4.2053789999999995e-09,002,nbody,n_512
17.057710852451976,4.244961e-09,002,nbody,n_512
17.17323349750978,4.826294e-09,002,nbody,n_512
17.288994903609257,4.394742e-09,002,nbody,n_512
17.40363161953875,4.313790000000001e-09,002,nbody,n_512
17.508749309727865,3.885845e-09,002,nbody,n_512
17.625748503332854,4.404164e-09,002,nbody,n_512
17.742835661532148,4.9636750000000004e-09,002,nbody,n_512
17.859043173788432,4.160636e-09,002,nbody,n_512
17.988715552158006,4.192287e-09,002,nbody,n_512
18.098809525110408,4.357439999999999e-09,002,nbody,n_512
18.231303053682904,4.242027e-09,002,nbody,n_512
18.347039327041152,4.576705e-09,002,nbody,n_512
18.473356484456687,4.635612e-09,002,nbody,n_512
18.579089926805906,4.706168000000001e-09,002,nbody,n_512
18.695825226627996,4.055924000000001e-09,002,nbody,n_512
18.829066454252047,4.228045e-09,002,nbody,n_512
18.95476785950748,4.967654e-09,002,nbody,n_512
19.079130946292484,4.661005e-09,002,nbody,n_512
19.21169987308867,4.429921e-09,002,nbody,n_512
19.34867959597049,3.924042e-09,002,nbody,n_512
19.47906825746508,4.664881e-09,002,nbody,n_512
19.603833468109745,4.274595e-09,002,nbody,n_512
19.72930867869412,4.59796e-09,002,nbody,n_512
19.860784331246855,4.721003e-09,002,nbody,n_512
20.000547505219757,4.215235e-09,002,nbody,n_512
20.127480414795404,5.0994709999999995e-09,002,nbody,n_512
20.263856951887732,4.867551e-09,002,nbody,n_512
20.391078887987504,4.261637e-09,002,nbody,n_512
20.52876861080904,4.902964e-09,002,nbody,n_512
20.66780293528631,4.59902e-09,002,nbody,n_512
20.804041242301885,4.6561139999999996e-09,002,nbody,n_512
20.94078848732734,4.929434e-09,002,nbody,n_512
21.088556439381588,4.477056e-09,002,nbody,n_512
21.221163065289613,4.191808e-09,002,nbody,n_512
21.369496504021512,5.198827e-09,002,nbody,n_512
21.50807215597136,4.843501e-09,002,nbody,n_512
21.65607886906728,4.832303e-09,002,nbody,n_512
21.808917351664423,4.5340989999999996e-09,002,nbody,n_512
21.94891300349369,4.7718409999999994e-09,002,nbody,n_512
22.086728390021367,5.116551e-09,002,nbody,n_512
22.235696430469286,5.1257859999999995e-09,002,nbody,n_512
22.38352721437661,4.683298e-09,002,nbody,n_512
22.539387909106505,4.721262e-09,002,nbody,n_512
22.683989135765938,5.164642e-09,002,nbody,n_512
22.834678768988027,4.876255e-09,002,nbody,n_512
22.982848844901934,5.1296159999999995e-09,002,nbody,n_512
23.13615228321181,4.833362e-09,002,nbody,n_512
23.293684305233416,5.173568e-09,002,nbody,n_512
23.442966504946696,5.1077180000000004e-09,002,nbody,n_512
23.601987641886105,5.0165620000000005e-09,002,nbody,n_512
23.747210903890945,4.496572e-09,002,nbody,n_512
23.917661154904113,5.233323e-09,002,nbody,n_512
24.080282557024535,5.0072639999999996e-09,002,nbody,n_512
24.240151923980413,5.1474670000000005e-09,002,nbody,n_512
24.404463502948467,4.794829e-09,002,nbody,n_512
24.56278092313347,5.386276e-09,002,nbody,n_512
24.725201263324063,5.089168e-09,002,nbody,n_512
24.891228151880977,5.116157e-09,002,nbody,n_512
25.047572651879523,4.7881139999999995e-09,002,nbody,n_512
25.217030159614158,5.603151e-09,002,nbody,n_512
25.39437934809461,4.795357e-09,002,nbody,n_512
25.558439599650377,4.676838e-09,002,nbody,n_512
25.727765160493558,4.892111e-09,002,nbody,n_512
25.901061694450878,5.356665e-09,002,nbody,n_512
26.075457785836957,5.070202e-09,002,nbody,n_512
26.2449278599422,4.482148e-09,002,nbody,n_512
26.420454924683575,4.784064e-09,002,nbody,n_512
26.588825441360065,4.837564e-09,002,nbody,n_512
26.77057285955554,4.6595990000000004e-09,002,nbody,n_512
26.951955853003202,4.726153e-09,002,nbody,n_512
27.126873448769775,5.325478e-09,002,nbody,n_512
27.306930690117618,4.734285e-09,002,nbody,n_512
27.495394833406472,4.6918919999999994e-09,002,nbody,n_512
27.679529862018676,4.988268e-09,002,nbody,n_512
27.868509226502717,5.017888e-09,002,nbody,n_512
28.052757352450453,4.424734e-09,002,nbody,n_512
28.229848930333308,4.363046e-09,002,nbody,n_512
28.422164666215462,5.009019e-09,002,nbody,n_512
28.609548101631475,4.51142e-09,002,nbody,n_512
28.80051923585789,4.243647e-09,002,nbody,n_512
28.99783638724456,4.935618e-09,002,nbody,n_512
29.187230441958874,4.537424e-09,002,nbody,n_512
29.37666847897034,4.027849e-09,002,nbody,n_512
29.575650674463407,4.704425e-09,002,nbody,n_512
29.779992427023505,4.521889e-09,002,nbody,n_512
29.966427101458137,4.331781e-09,002,nbody,n_512
30.165189385465457,4.495213e-09,002,nbody,n_512
30.36481246585986,4.137539e-09,002,nbody,n_512
30.572333510185388,4.140757e-09,002,nbody,n_512
30.779754023545998,4.1842849999999995e-09,002,nbody,n_512
30.98140657279462,4.474724e-09,002,nbody,n_512
31.184479121922664,3.91485e-09,002,nbody,n_512
31.392264060031092,4.074084e-09,002,nbody,n_512
31.603787493397295,4.0610839999999994e-09,002,nbody,n_512
31.810837298824783,3.949145e-09,002,nbody,n_512
32.02794020074376,3.865347e-09,002,nbody,n_512
32.24129204103435,4.172363e-09,002,nbody,n_512
32.45256414698826,3.83956e-09,002,nbody,n_512
32.668542358737255,3.705593e-09,002,nbody,n_512
32.89119959646777,3.882114e-09,002,nbody,n_512
33.11077807339778,3.569794e-09,002,nbody,n_512
33.32751655056894,3.725682e-09,002,nbody,n_512
33.54313033757012,3.758576e-09,002,nbody,n_512
33.77180058363961,3.456549e-09,002,nbody,n_512
33.99600976814101,3.714647e-09,002,nbody,n_512
34.22428417353615,3.423936e-09,002,nbody,n_512
34.4488075173029,3.070756e-09,002,nbody,n_512
34.681586966563295,3.602321e-09,002,nbody,n_512
34.91229296467231,3.239941e-09,002,nbody,n_512
35.15101630723329,3.195333e-09,002,nbody,n_512
35.38059761517233,3.384861e-09,002,nbody,n_512
35.6138860024426,2.99121e-09,002,nbody,n_512
35.84988244258027,3.1185499999999997e-09,002,nbody,n_512
36.08442746691197,3.156575e-09,002,nbody,n_512
36.32633638442369,2.902556e-09,002,nbody,n_512
36.571053885767725,3.0142489999999997e-09,002,nbody,n_512
36.814596431459314,2.918321e-09,002,nbody,n_512
37.05976003896015,2.744219e-09,002,nbody,n_512
37.30611745166936,2.896635e-09,002,nbody,n_512
37.5521607051132,2.439283e-09,002,nbody,n_512
37.80402847133681,2.817326e-09,002,nbody,n_512
38.053558892626135,2.636665e-09,002,nbody,n_512
38.31184807423367,2.561014e-09,002,nbody,n_512
38.563640442233584,2.565603e-09,002,nbody,n_512
38.81609882787606,2.295085e-09,002,nbody,n_512
39.08109216820636,2.5466059999999997e-09,002,nbody,n_512
39.34293763269776,2.258814e-09,002,nbody,n_512
39.605983185582836,2.3571630000000003e-09,002,nbody,n_512
39.86727572976721,2.322699e-09,002,nbody,n_512
40.13255181343633,2.1270959999999998e-09,002,nbody,n_512
40.39879550764275,2.242406e-09,002,nbody,n_512
40.66432291872417,2.0343830000000003e-09,002,nbody,n_512
40.93488316123663,2.190647e-09,002,nbody,n_512
41.208660394626364,2.001423e-09,002,nbody,n_512
41.4865531143923,1.914839e-09,002,nbody,n_512
41.764119108522266,1.9308760000000002e-09,002,nbody,n_512
42.04389050069505,1.8455589999999999e-09,002,nbody,n_512
42.322775963739524,1.905125e-09,002,nbody,n_512
42.60480930262289,1.705647e-09,002,nbody,n_512
42.88653476542621,1.8299050000000002e-09,002,nbody,n_512
43.16921527239622,1.622575e-09,002,nbody,n_512
43.45692232761197,1.8008100000000001e-09,002,nbody,n_512
43.74437177223013,1.611765e-09,002,nbody,n_512
44.03495024313126,1.678345e-09,002,nbody,n_512
44.32647747501379,1.515864e-09,002,nbody,n_512
44.625890104456815,1.55877e-09,002,nbody,n_512
44.92496972507856,1.543854e-09,002,nbody,n_512
45.22759934539887,1.549224e-09,002,nbody,n_512
45.52312896632206,1.481821e-09,002,nbody,n_512
45.828548320918756,1.398399e-09,002,nbody,n_512
46.13472165775231,1.386813e-09,002,nbody,n_512
46.43927393277661,1.339808e-09,002,nbody,n_512
46.74503257937989,1.389411e-09,002,nbody,n_512
47.0600086588288,1.295588e-09,002,nbody,n_512
47.36997075640259,1.324404e-09,002,nbody,n_512
47.686567897660744,1.240547e-09,002,nbody,n_512
48.00548981748257,1.319807e-09,002,nbody,n_512
48.325247400950246,1.1956280000000001e-09,002,nbody,n_512
48.644320117219436,1.258209e-09,002,nbody,n_512
48.97245946988689,1.1566240000000001e-09,002,nbody,n_512
49.29666554855205,1.18494e-09,002,nbody,n_512
49.62341003408132,1.146613e-09,002,nbody,n_512
49.95370451930913,1.137948e-09,002,nbody,n_512
50.28801395994824,1.1126919999999998e-09,002,nbody,n_512
50.62081543611362,1.082946e-09,002,nbody,n_512
50.95902673482848,1.0800010000000001e-09,002,nbody,n_512
51.29806113081858,1.051574e-09,002,nbody,n_512
51.640620393766014,1.063133e-09,002,nbody,n_512
51.98373886020578,9.837820000000001e-10,002,nbody,n_512
52.32850980438135,1.037587e-09,002,nbody,n_512
52.676453757137025,9.900218e-10,002,nbody,n_512
53.026741338012286,9.805408e-10,002,nbody,n_512
53.382181130839435,9.706455e-10,002,nbody,n_512
53.73716225113917,9.593193e-10,002,nbody,n_512
54.09762859221206,9.519562e-10,002,nbody,n_512
54.45220758865212,9.06822e-10,002,nbody,n_512
54.81654437187424,9.354777999999999e-10,002,nbody,n_512
55.18449398664798,8.913427e-10,002,nbody,n_512
55.54973554855433,8.967532999999999e-10,002,nbody,n_512
55.922479233717446,8.8976e-10,002,nbody,n_512
56.289813096331095,8.764084e-10,002,nbody,n_512
56.665692090962494,8.793814e-10,002,nbody,n_512
57.043129315550075,8.394827e-10,002,nbody,n_512
57.420032469386555,8.642189e-10,002,nbody,n_512
57.80365863150172,8.454138000000001e-10,002,nbody,n_512
58.1872219617638,8.098828e-10,002,nbody,n_512
58.57671033577055,8.258789e-10,002,nbody,n_512
58.968869063532864,7.820869e-10,002,nbody,n_512
59.36056283558243,8.021366e-10,002,nbody,n_512
59.75369545706735,7.87479e-10,002,nbody,n_512
60.15269029044387,7.655901000000001e-10,002,nbody,n_512
60.55366432719215,7.871399e-10,002,nbody,n_512
60.95788048755894,7.639009e-10,002,nbody,n_512
61.35846496681817,7.479624e-10,002,nbody,n_512
61.76773280817193,7.743878000000001e-10,002,nbody,n_512
62.183723657804364,7.338539e-10,002,nbody,n_512
62.59486388837966,7.28295e-10,002,nbody,n_512
63.011740667140415,7.433313e-10,002,nbody,n_512
63.4328397464276,7.244282e-10,002,nbody,n_512
63.85343617089019,6.990337000000001e-10,002,nbody,n_512
64.27887064803932,7.331128e-10,002,nbody,n_512
64.70845202749119,7.052827e-10,002,nbody,n_512
65.13564579652633,6.883869e-10,002,nbody,n_512
65.57000239681166,6.970692e-10,002,nbody,n_512
66.01083067796337,6.841310999999999e-10,002,nbody,n_512
66.44814037534307,6.706521e-10,002,nbody,n_512
66.88733502831492,6.756961000000001e-10,002,nbody,n_512
67.3333783532716,6.641958e-10,002,nbody,n_512
67.78086681084893,6.519153e-10,002,nbody,n_512
68.23168535663906,6.461446e-10,002,nbody,n_512
68.69067204332855,6.542693e-10,002,nbody,n_512
69.14796226998507,6.428605e-10,002,nbody,n_512
69.60807993002983,6.297401e-10,002,nbody,n_512
70.07184183755275,6.187455e-10,002,nbody,n_512
70.5366718865779,6.192248e-10,002,nbody,n_512
71.00709397052644,6.027435e-10,002,nbody,n_512
71.47990366489171,5.936866e-10,002,nbody,n_512
71.95403282817148,6.080998e-10,002,nbody,n_512
72.43262305301934,5.876809e-10,002,nbody,n_512
72.91649115352524,5.827421e-10,002,nbody,n_512
73.401992882211,5.70782e-10,002,nbody,n_512
73.88692912421914,5.63407e-10,002,nbody,n_512
74.37965651600815,5.601234e-10,002,nbody,n_512
74.87684496936527,5.504774e-10,002,nbody,n_512
75.37629536943298,5.460262e-10,002,nbody,n_512
75.87800771621127,5.31138e-10,002,nbody,n_512
76.38116519561021,5.169463999999999e-10,002,nbody,n_512
76.88960055066718,5.250647e-10,002,nbody,n_512
