Coord.,Numerical,Analytical,Error,Source
4.21875,2.4703976194041785e-08,6.9489558398229e-08,4.4785582204187205e-08,gramfe_fft_results
4.28125,1.2752710309167e-08,1.3865810281542302e-07,1.2590539250625606e-07,gramfe_fft_results
4.34375,5.4531378169840555e-09,2.725515399467242e-07,2.670984021297401e-07,gramfe_fft_results
4.40625,9.022232944070306e-09,5.277517974162756e-07,5.187295644722052e-07,gramfe_fft_results
4.46875,1.7491519710323273e-08,1.0066731890771671e-06,9.891816693668441e-07,gramfe_fft_results
4.53125,1.8899269528172965e-08,1.8915811843385287e-06,1.872681914810356e-06,gramfe_fft_results
4.59375,1.0329469048119536e-08,3.501379394138624e-06,3.4910499250905045e-06,gramfe_fft_results
4.65625,3.381816006536714e-09,6.384561292611866e-06,6.381179476605329e-06,gramfe_fft_results
4.71875,5.189742333295095e-09,1.146834244432261e-05,1.1463152701989317e-05,gramfe_fft_results
4.78125,7.692177866901262e-09,2.029307905155337e-05,2.0285386873686464e-05,gramfe_fft_results
4.84375,5.5541194459454465e-09,3.5373085565220086e-05,3.536753144577415e-05,gramfe_fft_results
4.90625,2.865315673841291e-09,6.07401198959849e-05,6.073725458031107e-05,gramfe_fft_results
4.96875,2.8303954511634985e-09,0.00010274390023459828,0.00010274106983914712,gramfe_fft_results
5.03125,1.3074147421486401e-08,0.0001712040971021988,0.00017119102295477733,gramfe_fft_results
5.09375,3.133979734442498e-08,0.00028102823910341665,0.0002809968993060722,gramfe_fft_results
5.15625,4.385900867616825e-08,0.0004544263158650044,0.0004543824568563282,gramfe_fft_results
5.21875,4.085894361020501e-08,0.0007238601817788896,0.0007238193228352793,gramfe_fft_results
5.28125,3.607052234055567e-08,0.0011358568576547486,0.001135820787132408,gramfe_fft_results
5.34375,3.2339906944582595e-08,0.001755780510735016,0.0017557481708280714,gramfe_fft_results
5.40625,2.8253813883951864e-08,0.002673588388645745,0.0026735601348318616,gramfe_fft_results
5.46875,3.026386368512604e-08,0.0040104820011482014,0.004010451737284516,gramfe_fft_results
5.53125,3.115867873310484e-08,0.00592619993689497,0.005926168778216236,gramfe_fft_results
5.59375,2.4000820177046026e-08,0.008626482194320847,0.00862645819350067,gramfe_fft_results
5.65625,1.7238528013476517e-08,0.012369976190912997,0.012369958952384984,gramfe_fft_results
5.71875,1.3414392516039146e-08,0.01747357224696118,0.017473558832568663,gramfe_fft_results
5.78125,1.543714437164045e-08,0.024314886071552744,0.02431487063440837,gramfe_fft_results
5.84375,3.556708288522913e-08,0.033330396555403825,0.03333036098832094,gramfe_fft_results
5.90625,9.874969191573321e-08,0.04500765909990138,0.04500756035020946,gramfe_fft_results
5.96875,2.3790228309840443e-07,0.05987011229268562,0.059869874390402526,gramfe_fft_results
7.03125,0.002388567313136108,0.7691315056262941,0.7667429383131581,gramfe_fft_results
7.09375,0.0037358713959930105,0.7807696062131747,0.7770337348171817,gramfe_fft_results
7.15625,0.005530260582730272,0.7807696062131747,0.7752393456304445,gramfe_fft_results
7.21875,0.007898211322182927,0.7691315056262941,0.761233294304111,gramfe_fft_results
7.28125,0.011363305005046075,0.7463731489133779,0.7350098439083318,gramfe_fft_results
7.34375,0.016340336345143383,0.7134920122220699,0.6971516758769265,gramfe_fft_results
7.40625,0.022740039887222466,0.6718927060564144,0.6491526661691919,gramfe_fft_results
7.46875,0.03104873047402442,0.6232875331912994,0.5922388027172749,gramfe_fft_results
7.53125,0.042176646211346806,0.5695799025867435,0.5274032563753968,gramfe_fft_results
7.59375,0.05645419804288029,0.5127416261175961,0.45628742807471584,gramfe_fft_results
7.65625,0.07423471679276748,0.4546950209300316,0.38046030413726406,gramfe_fft_results
7.71875,0.09585099104409968,0.3972094054244819,0.30135841438038224,gramfe_fft_results
7.78125,0.12233558799356864,0.34181927697739706,0.2194836889838284,gramfe_fft_results
7.84375,0.15399058788771913,0.2897685727618391,0.13577798487411996,gramfe_fft_results
7.90625,0.1904871047799084,0.24198236388331168,0.05149525910340328,gramfe_fft_results
7.96875,0.23215513805632493,0.19906451539955355,0.0330906226567714,gramfe_fft_results
6.03125,5.130624651970145e-07,0.07845333733643099,0.07845282427396581,gramfe_fft_results
6.09375,1.0444312075479197e-06,0.10127225390659042,0.10127120947538289,gramfe_fft_results
6.15625,1.8793030680242856e-06,0.12877964731345937,0.12877776801039134,gramfe_fft_results
6.21875,3.2910988176165794e-06,0.16131757682748524,0.16131428572866763,gramfe_fft_results
6.28125,6.008643082661689e-06,0.19906451539955355,0.19905850675647083,gramfe_fft_results
6.34375,1.0271968411516509e-05,0.24198236388331168,0.24197209191490016,gramfe_fft_results
6.40625,1.646424921120435e-05,0.2897685727618391,0.2897521085126279,gramfe_fft_results
6.46875,2.8842412009901534e-05,0.3418192769773971,0.3417904345653872,gramfe_fft_results
6.53125,5.359869898144146e-05,0.3972094054244819,0.3971558067255005,gramfe_fft_results
6.59375,9.637484364531352e-05,0.4546950209300316,0.4545986460863862,gramfe_fft_results
6.65625,0.00015930961702984337,0.512741626117596,0.5125823165005662,gramfe_fft_results
6.71875,0.0002483841226406885,0.5695799025867435,0.5693315184641028,gramfe_fft_results
6.78125,0.0004036074552065987,0.6232875331912993,0.6228839257360926,gramfe_fft_results
6.84375,0.0006655274883236449,0.6718927060564144,0.6712271785680908,gramfe_fft_results
6.90625,0.0010456030089526975,0.7134920122220697,0.7124464092131171,gramfe_fft_results
6.96875,0.0015737083116695416,0.7463731489133779,0.7447994406017083,gramfe_fft_results
