NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128.0,51.134742,0.002441725810058415,0.0007816014549462125,0.0009833339227043325,GaussianWavePacketSlow
128.0,51.678729,0.0024696007603779435,0.0007444823845617066,0.0010203606416325783,GaussianWavePacketSlow
128.0,52.222716,0.0025244521093554795,0.0007229612492665184,0.0010500137650524266,GaussianWavePacketSlow
128.0,52.766702,0.0024765401030890644,0.0007981422968441619,0.0009853404844761826,GaussianWavePacketSlow
128.0,53.310689,0.0025586775736883283,0.0009464213799219577,0.0008879695305950008,GaussianWavePacketSlow
128.0,53.854676,0.0025566067197360094,0.0009366241938550957,0.0008544105730834418,GaussianWavePacketSlow
128.0,54.398662,0.002597459570097272,0.0008532156352885067,0.0008038441537792096,GaussianWavePacketSlow
128.0,0.54398662,2.356655296820165e-05,7.440411053494243e-06,7.145671247599239e-06,GaussianWavePacketMedium
128.0,1.0879732,5.1838653689628707e-05,1.601691656105686e-05,1.5794572391314432e-05,GaussianWavePacketMedium
128.0,1.6319599,7.760816515656188e-05,2.517444772820454e-05,2.6922039978671816e-05,GaussianWavePacketMedium
128.0,2.1759465,0.00010773968824651092,3.702141111716628e-05,3.85766543331556e-05,GaussianWavePacketMedium
128.0,2.7199331,0.0001287656050408259,4.586203249345999e-05,4.668016481446102e-05,GaussianWavePacketMedium
128.0,3.2639197,0.00015757401706650853,5.501274426933377e-05,5.678413708665176e-05,GaussianWavePacketMedium
128.0,3.8079064,0.00017919873062055558,6.526154857056099e-05,6.200998177519068e-05,GaussianWavePacketMedium
128.0,4.351893,0.00021233122970443216,7.521855877712369e-05,7.47827289160341e-05,GaussianWavePacketMedium
128.0,4.8958796,0.00023746529768686744,8.350661664735526e-05,8.008332952158524e-05,GaussianWavePacketMedium
128.0,5.4398662,0.00025681726401671767,8.00191737653222e-05,8.06751413620077e-05,GaussianWavePacketMedium
128.0,5.9838528,0.0002902691485360265,9.412246436113492e-05,9.500845771981405e-05,GaussianWavePacketMedium
128.0,6.5278395,0.0003095387510256842,0.00010794424451887608,0.00011220312990189996,GaussianWavePacketMedium
128.0,7.0718261,0.0003422953304834664,0.00012068084834027104,0.00012150124166510068,GaussianWavePacketMedium
128.0,7.6158127,0.0003670454752864316,0.00013116543777869083,0.00012922158748551738,GaussianWavePacketMedium
128.0,8.1597993,0.0003905034973286092,0.00014124671724857762,0.00014057379848964047,GaussianWavePacketMedium
128.0,8.703786,0.00041976844659075136,0.00015234684542519972,0.00014928789732948644,GaussianWavePacketMedium
128.0,9.2477726,0.0004434683942236006,0.0001594489804119803,0.00015244022870319895,GaussianWavePacketMedium
128.0,9.7917592,0.0004726715524157044,0.00015194930278994434,0.00015098122457857244,GaussianWavePacketMedium
128.0,10.335746,0.0004955521987710654,0.00013911421092416276,0.00013974980424791283,GaussianWavePacketMedium
128.0,10.879732,0.0005287454347956558,0.0001259097111869778,0.00012761132086325233,GaussianWavePacketMedium
