Coord.,Numerical,Analytical,Error,Source
3.84375,4.595123174859838e-16,1.2410929489483644e-141,4.595123174859838e-16,gramfe_fft_results
3.90625,4.3803120491204997e-16,1.0134520099620166e-149,4.3803120491204997e-16,gramfe_fft_results
3.96875,3.2589510627553244e-16,4.9332755141724005e-158,3.2589510627553244e-16,gramfe_fft_results
4.03125,6.801467825834688e-16,1.4315313231948904e-166,6.801467825834688e-16,gramfe_fft_results
4.09375,1.0276297351712064e-15,2.4762793839353773e-175,1.0276297351712064e-15,gramfe_fft_results
4.15625,1.211943207650444e-15,2.553475710042682e-184,1.211943207650444e-15,gramfe_fft_results
4.21875,1.3212424024173577e-15,1.5696293910411322e-193,1.3212424024173577e-15,gramfe_fft_results
4.28125,1.4100666086459554e-15,5.751694567755423e-203,1.4100666086459554e-15,gramfe_fft_results
4.34375,1.495483140944061e-15,1.2563996632297862e-212,1.495483140944061e-15,gramfe_fft_results
4.40625,1.584085269649759e-15,1.6360369545066086e-222,1.584085269649759e-15,gramfe_fft_results
4.46875,1.6825021180317305e-15,1.26996487509381e-232,1.6825021180317305e-15,gramfe_fft_results
4.53125,1.799953775917076e-15,5.876565913089412e-243,1.799953775917076e-15,gramfe_fft_results
4.59375,1.958488050804504e-15,1.6210216538004707e-253,1.958488050804504e-15,gramfe_fft_results
4.65625,2.2103120318597146e-15,2.665553005419871e-264,2.2103120318597146e-15,gramfe_fft_results
4.71875,2.700845293954636e-15,2.6128779991113716e-275,2.700845293954636e-15,gramfe_fft_results
4.78125,3.8976864730760695e-15,1.526807354713609e-286,3.8976864730760695e-15,gramfe_fft_results
4.84375,7.574862844473425e-15,5.318420316303364e-298,7.574862844473425e-15,gramfe_fft_results
4.90625,2.0516501795373046e-14,1.104369419871604e-309,2.0516501795373046e-14,gramfe_fft_results
4.96875,5.903556993696466e-14,1.37e-321,5.903556993696466e-14,gramfe_fft_results
5.03125,3.728992107137467e-13,0.0,3.728992107137467e-13,gramfe_fft_results
5.09375,6.658257578588904e-13,0.0,6.658257578588904e-13,gramfe_fft_results
5.15625,8.59315759917186e-13,0.0,8.59315759917186e-13,gramfe_fft_results
5.21875,9.596710584290362e-13,0.0,9.596710584290362e-13,gramfe_fft_results
5.28125,1.033605389358662e-12,0.0,1.033605389358662e-12,gramfe_fft_results
5.34375,1.1082081570466518e-12,0.0,1.1082081570466518e-12,gramfe_fft_results
5.40625,1.1937592033961868e-12,0.0,1.1937592033961868e-12,gramfe_fft_results
5.46875,1.30078133757751e-12,0.0,1.30078133757751e-12,gramfe_fft_results
5.53125,1.4472707663546176e-12,0.0,1.4472707663546176e-12,gramfe_fft_results
5.59375,1.6761722675592856e-12,0.0,1.6761722675592856e-12,gramfe_fft_results
5.65625,2.091594286235736e-12,0.0,2.091594286235736e-12,gramfe_fft_results
5.71875,2.9872112164255282e-12,0.0,2.9872112164255282e-12,gramfe_fft_results
5.78125,5.265761045703143e-12,0.0,5.265761045703143e-12,gramfe_fft_results
5.84375,1.1588083756450225e-11,0.0,1.1588083756450225e-11,gramfe_fft_results
5.90625,2.5845684621241048e-11,0.0,2.5845684621241048e-11,gramfe_fft_results
5.96875,3.440414937951368e-11,0.0,3.440414937951368e-11,gramfe_fft_results
7.03125,1.6667178555230375e-08,1.5696293910411327e-193,1.6667178555230375e-08,gramfe_fft_results
7.09375,1.4278843330186358e-08,2.553475710042683e-184,1.4278843330186358e-08,gramfe_fft_results
7.15625,5.018699431584567e-09,2.4762793839353765e-175,5.018699431584567e-09,gramfe_fft_results
7.21875,7.60654327794063e-09,1.4315313231948898e-166,7.60654327794063e-09,gramfe_fft_results
7.28125,1.1132659309955438e-08,4.9332755141724005e-158,1.1132659309955438e-08,gramfe_fft_results
7.34375,1.293783592871578e-08,1.0134520099620164e-149,1.293783592871578e-08,gramfe_fft_results
7.40625,1.4335353877122826e-08,1.241092948948365e-141,1.4335353877122826e-08,gramfe_fft_results
7.46875,1.6511090926822227e-08,9.060219729893178e-134,1.6511090926822227e-08,gramfe_fft_results
7.53125,2.0802220222055733e-08,3.9428154959414845e-126,2.0802220222055733e-08,gramfe_fft_results
7.59375,3.605921224672715e-08,1.0228394765915606e-118,3.605921224672715e-08,gramfe_fft_results
7.65625,1.0041323797951145e-07,1.5817644482928117e-111,1.0041323797951145e-07,gramfe_fft_results
7.71875,1.2539886883974838e-06,1.4581743051259157e-104,1.2539886883974838e-06,gramfe_fft_results
7.78125,7.790281429243631e-05,8.013281038443843e-98,7.790281429243631e-05,gramfe_fft_results
7.84375,0.001767288197655232,2.625092492133238e-91,0.001767288197655232,gramfe_fft_results
7.90625,0.02309590033552248,5.1263959573349555e-85,0.02309590033552248,gramfe_fft_results
7.96875,0.18570036266877588,5.967782512715657e-79,0.18570036266877588,gramfe_fft_results
6.03125,4.0687069977944566e-11,0.0,4.0687069977944566e-11,gramfe_fft_results
6.09375,7.416379769174172e-11,0.0,7.416379769174172e-11,gramfe_fft_results
6.15625,1.7049595804654934e-10,0.0,1.7049595804654934e-10,gramfe_fft_results
6.21875,2.3355304125339926e-10,0.0,2.3355304125339926e-10,gramfe_fft_results
6.28125,2.696879182453008e-10,1.37e-321,2.696879182453008e-10,gramfe_fft_results
6.34375,3.020771703469312e-10,1.10436941987161e-309,3.020771703469312e-10,gramfe_fft_results
6.40625,3.432230332999856e-10,5.318420316303363e-298,3.432230332999856e-10,gramfe_fft_results
6.46875,4.048898920505272e-10,1.5268073547136086e-286,4.048898920505272e-10,gramfe_fft_results
6.53125,5.086845925935523e-10,2.612877999111371e-275,5.086845925935523e-10,gramfe_fft_results
6.59375,7.088031079427296e-10,2.6655530054198705e-264,7.088031079427296e-10,gramfe_fft_results
6.65625,1.1548150483504706e-09,1.62102165380047e-253,1.1548150483504706e-09,gramfe_fft_results
6.71875,2.2977896949381833e-09,5.876565913089412e-243,2.2977896949381833e-09,gramfe_fft_results
6.78125,5.431746816526794e-09,1.26996487509381e-232,5.431746816526794e-09,gramfe_fft_results
6.84375,1.2939942700937388e-08,1.6360369545066086e-222,1.2939942700937388e-08,gramfe_fft_results
6.90625,2.2011683652515216e-08,1.2563996632297862e-212,2.2011683652515216e-08,gramfe_fft_results
6.96875,1.2341303913549512e-08,5.751694567755423e-203,1.2341303913549512e-08,gramfe_fft_results
