NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128,14.418365,3.9497628258333695e-12,2.504361626930185e-12,2.445032977826749e-12,GaussianWavePacketSlowFilter
128,14.426525,3.951654433363705e-12,2.506128964562763e-12,2.4473128262965907e-12,GaussianWavePacketSlowFilter
128,14.434685,3.9546549628760586e-12,2.5119647674594608e-12,2.4573519895364562e-12,GaussianWavePacketSlowFilter
128,14.442845,3.965262796931657e-12,2.511216508718252e-12,2.462292129630332e-12,GaussianWavePacketSlowFilter
128,14.451005,3.953641992786305e-12,2.509899921362621e-12,2.464396271279661e-12,GaussianWavePacketSlowFilter
128,14.459164,3.9637835114875175e-12,2.5112550385529564e-12,2.4713062203736945e-12,GaussianWavePacketSlowFilter
128,14.467324,3.949367850981933e-12,2.505579511230538e-12,2.477132787223136e-12,GaussianWavePacketSlowFilter
128,14.475484,3.95277885943679e-12,2.5092606215516154e-12,2.4839000925807202e-12,GaussianWavePacketSlowFilter
128,14.483644,3.956115708463048e-12,2.503692809715033e-12,2.487891376202686e-12,GaussianWavePacketSlowFilter
128,14.491804,3.949220399486475e-12,2.5031626213001604e-12,2.4935223927907597e-12,GaussianWavePacketSlowFilter
128,14.499963,3.947686253412408e-12,2.499937341759648e-12,2.4954734408581683e-12,GaussianWavePacketSlowFilter
128,14.508123,3.939494021797108e-12,2.494092199477674e-12,2.502670119075177e-12,GaussianWavePacketSlowFilter
128,14.516283,3.939648195346035e-12,2.4931816729406933e-12,2.5116320969634925e-12,GaussianWavePacketSlowFilter
128,14.524443,3.925598995174751e-12,2.484250571097371e-12,2.51523603241868e-12,GaussianWavePacketSlowFilter
128,14.532603,3.922490262285584e-12,2.4856874913416205e-12,2.523616793239248e-12,GaussianWavePacketSlowFilter
128,14.540762,3.9241721851157604e-12,2.480291986335301e-12,2.527173633662568e-12,GaussianWavePacketSlowFilter
128,14.548922,3.915958377877227e-12,2.4751013142244177e-12,2.535852414555298e-12,GaussianWavePacketSlowFilter
128,14.557082,3.910279977419051e-12,2.4680121770044587e-12,2.5387536040435976e-12,GaussianWavePacketSlowFilter
128,14.565242,3.900390535722942e-12,2.4626868774769387e-12,2.544033302705369e-12,GaussianWavePacketSlowFilter
128,14.573402,3.8956458501757116e-12,2.460094729653511e-12,2.554431153905211e-12,GaussianWavePacketSlowFilter
128,14.581561,3.883239107875525e-12,2.4552725439797377e-12,2.5627927514523807e-12,GaussianWavePacketSlowFilter
128,14.589721,3.870437173883468e-12,2.4529050936684255e-12,2.569593280830288e-12,GaussianWavePacketSlowFilter
128,14.597881,3.872008833352703e-12,2.4461035817322997e-12,2.5815149273615817e-12,GaussianWavePacketSlowFilter
128,14.606041,3.856302538580991e-12,2.440520147220038e-12,2.5859233645456757e-12,GaussianWavePacketSlowFilter
128,14.614201,3.8634616339461295e-12,2.4374901985593604e-12,2.596479997153678e-12,GaussianWavePacketSlowFilter
128,14.62236,3.841979035260068e-12,2.43351831876815e-12,2.604243914700738e-12,GaussianWavePacketSlowFilter
128,14.63052,3.835569123596117e-12,2.432481896030153e-12,2.6102348025538145e-12,GaussianWavePacketSlowFilter
128,14.63868,3.823716625446505e-12,2.425401649268008e-12,2.623323589335657e-12,GaussianWavePacketSlowFilter
128,14.64684,3.812325780581938e-12,2.417355812051048e-12,2.628880878905452e-12,GaussianWavePacketSlowFilter
128,14.655,3.8067827969751056e-12,2.417711620099003e-12,2.639941867541018e-12,GaussianWavePacketSlowFilter
128,14.663159,3.780184173497736e-12,2.4170858457100985e-12,2.6456436054509563e-12,GaussianWavePacketSlowFilter
128,14.671319,3.7751562943430525e-12,2.4173012495767167e-12,2.649857614692337e-12,GaussianWavePacketSlowFilter
128,14.679479,3.760637092529995e-12,2.4108495893528613e-12,2.659075718403244e-12,GaussianWavePacketSlowFilter
128,14.687639,3.742250541567682e-12,2.4068728509806653e-12,2.6612330232284737e-12,GaussianWavePacketSlowFilter
128,14.695799,3.729940293260847e-12,2.402599847588574e-12,2.668392884311397e-12,GaussianWavePacketSlowFilter
128,14.703958,3.7180265376884894e-12,2.408792837502865e-12,2.678332270458208e-12,GaussianWavePacketSlowFilter
128,14.712118,3.703810912483729e-12,2.406798339186361e-12,2.6776248776685723e-12,GaussianWavePacketSlowFilter
128,14.720278,3.6912194221333524e-12,2.4037278108712465e-12,2.684372896085948e-12,GaussianWavePacketSlowFilter
128,14.728438,3.6748534987599e-12,2.400792524918688e-12,2.6849354208306146e-12,GaussianWavePacketSlowFilter
128,14.736598,3.66997046901546e-12,2.3975072246235334e-12,2.6870038651234146e-12,GaussianWavePacketSlowFilter
128,14.744757,3.647752455995801e-12,2.404652892822393e-12,2.689303891612125e-12,GaussianWavePacketSlowFilter
128,14.752917,3.643651786539026e-12,2.402785977996536e-12,2.6882313310604665e-12,GaussianWavePacketSlowFilter
128,14.761077,3.629091927144501e-12,2.40430888902559e-12,2.6915470584731524e-12,GaussianWavePacketSlowFilter
128,14.769237,3.6227345992859154e-12,2.4056592492788936e-12,2.689219899825075e-12,GaussianWavePacketSlowFilter
128,14.777397,3.6165323123379936e-12,2.408311844761569e-12,2.6908116305870283e-12,GaussianWavePacketSlowFilter
128,14.785556,3.617851677961692e-12,2.4115248279247864e-12,2.6945122836522645e-12,GaussianWavePacketSlowFilter
128,14.793716,3.60798598029316e-12,2.4158227366266258e-12,2.6962221924510185e-12,GaussianWavePacketSlowFilter
128,14.801876,3.5983283410215287e-12,2.419245928803396e-12,2.691200281490481e-12,GaussianWavePacketSlowFilter
128,14.810036,3.598517100619758e-12,2.430039486691141e-12,2.697114063934369e-12,GaussianWavePacketSlowFilter
128,14.818196,3.585701288839893e-12,2.4302944910421093e-12,2.6900106559033135e-12,GaussianWavePacketSlowFilter
128,14.826355,3.5794875093489442e-12,2.4382143710716814e-12,2.6926388771659e-12,GaussianWavePacketSlowFilter
128,14.834515,3.571469400602545e-12,2.4454295671229834e-12,2.692105788510216e-12,GaussianWavePacketSlowFilter
128,14.842675,3.558773718423392e-12,2.4545711600418296e-12,2.6890549249120044e-12,GaussianWavePacketSlowFilter
128,14.850835,3.5510846650363415e-12,2.4603423953110247e-12,2.6886210678601567e-12,GaussianWavePacketSlowFilter
128,14.858995,3.55648908760553e-12,2.471345705661564e-12,2.6858114934554325e-12,GaussianWavePacketSlowFilter
128,14.867154,3.547518398830385e-12,2.4773286585099905e-12,2.689700879013844e-12,GaussianWavePacketSlowFilter
128,14.875314,3.5405319084511055e-12,2.4903281426082043e-12,2.689116968381325e-12,GaussianWavePacketSlowFilter
128,14.883474,3.529653999634341e-12,2.4995832735173664e-12,2.685602337303833e-12,GaussianWavePacketSlowFilter
128,14.891634,3.5244632733133496e-12,2.506612796558498e-12,2.6853680412143588e-12,GaussianWavePacketSlowFilter
128,14.899794,3.522336719172237e-12,2.5171981876291258e-12,2.6799781876118635e-12,GaussianWavePacketSlowFilter
128,14.907953,3.522318612995956e-12,2.526400394225678e-12,2.6796659915962963e-12,GaussianWavePacketSlowFilter
128,14.916113,3.5286874333975704e-12,2.5397668045263125e-12,2.677344775731377e-12,GaussianWavePacketSlowFilter
128,14.924273,3.530606904923739e-12,2.548949688607272e-12,2.6726234344121723e-12,GaussianWavePacketSlowFilter
128,14.932433,3.537805790508608e-12,2.561108633112805e-12,2.674811229035372e-12,GaussianWavePacketSlowFilter
128,14.940593,3.559425757609924e-12,2.5728241152128684e-12,2.6724324064597094e-12,GaussianWavePacketSlowFilter
128,14.948752,3.5709506098630106e-12,2.5852979696275317e-12,2.670681841773553e-12,GaussianWavePacketSlowFilter
128,14.956912,3.5780848769984e-12,2.594381686479158e-12,2.665542699759049e-12,GaussianWavePacketSlowFilter
128,14.965072,3.5898203897336e-12,2.606286754881608e-12,2.6686701114187698e-12,GaussianWavePacketSlowFilter
128,14.973232,3.610664068079417e-12,2.616674057133125e-12,2.6622223238295488e-12,GaussianWavePacketSlowFilter
128,14.981392,3.6243014882655915e-12,2.6275465093636434e-12,2.660923551270865e-12,GaussianWavePacketSlowFilter
128,14.989551,3.648454802163137e-12,2.6394382691844256e-12,2.6594093409642444e-12,GaussianWavePacketSlowFilter
128,14.997711,3.652860024010163e-12,2.647686933522804e-12,2.6579133859117032e-12,GaussianWavePacketSlowFilter
128,15.005871,3.672699514303823e-12,2.664105711752164e-12,2.6549536088485083e-12,GaussianWavePacketSlowFilter
128,15.014031,3.701170121252206e-12,2.676098336256306e-12,2.6504524622142718e-12,GaussianWavePacketSlowFilter
128,15.022191,3.713249976597388e-12,2.6869462728122315e-12,2.6494742814617282e-12,GaussianWavePacketSlowFilter
128,15.03035,3.7317328047126175e-12,2.698478545920969e-12,2.646049324068296e-12,GaussianWavePacketSlowFilter
128,15.03851,3.732064678997615e-12,2.7103190297552565e-12,2.6417427053266602e-12,GaussianWavePacketSlowFilter
128,15.04667,3.7550889047527355e-12,2.7206493758173346e-12,2.643704671648759e-12,GaussianWavePacketSlowFilter
128,15.05483,3.782206102129204e-12,2.7350970609445885e-12,2.6389972597863722e-12,GaussianWavePacketSlowFilter
128,15.06299,3.7856082201262464e-12,2.7418824657021897e-12,2.6342304327979e-12,GaussianWavePacketSlowFilter
128,15.071149,3.80292412144323e-12,2.760283748261521e-12,2.635054014790976e-12,GaussianWavePacketSlowFilter
128,15.079309,3.799466492294956e-12,2.7732230438925684e-12,2.621606743337065e-12,GaussianWavePacketSlowFilter
128,15.087469,3.818858098671163e-12,2.787933783571922e-12,2.6259324914707817e-12,GaussianWavePacketSlowFilter
128,15.095629,3.847446883656347e-12,2.7974676340605104e-12,2.6209024142655997e-12,GaussianWavePacketSlowFilter
128,15.103789,3.846431528321814e-12,2.809144369485435e-12,2.6189259128581253e-12,GaussianWavePacketSlowFilter
128,15.111948,3.866261043955488e-12,2.821524115151526e-12,2.6129080046540312e-12,GaussianWavePacketSlowFilter
128,15.120108,3.878204072986502e-12,2.8323823050412787e-12,2.609439912954793e-12,GaussianWavePacketSlowFilter
128,15.128268,3.892650091152916e-12,2.8422126170614057e-12,2.6073819074960355e-12,GaussianWavePacketSlowFilter
128,15.136428,3.91224281703212e-12,2.855082110401336e-12,2.606614495645823e-12,GaussianWavePacketSlowFilter
128,15.144588,3.924078510048057e-12,2.8746350342023475e-12,2.600638407152401e-12,GaussianWavePacketSlowFilter
128,15.152747,3.937894823592691e-12,2.8824735092834904e-12,2.6012369223269967e-12,GaussianWavePacketSlowFilter
128,15.160907,3.956636776027145e-12,2.8974744560031004e-12,2.5956529609602423e-12,GaussianWavePacketSlowFilter
128,15.169067,3.980064324990429e-12,2.904077379370677e-12,2.595280761130692e-12,GaussianWavePacketSlowFilter
128,15.177227,3.9998136096633385e-12,2.9181000335293944e-12,2.592704269864261e-12,GaussianWavePacketSlowFilter
128,15.185387,4.0202474595879564e-12,2.9328678700056565e-12,2.5876394583790106e-12,GaussianWavePacketSlowFilter
128,15.193546,4.0333450555124495e-12,2.9409837195779054e-12,2.5879605668752484e-12,GaussianWavePacketSlowFilter
128,15.201706,4.0546487608400525e-12,2.956295446073995e-12,2.586129856778656e-12,GaussianWavePacketSlowFilter
128,15.209866,4.072942395676182e-12,2.970425175361641e-12,2.584080109044101e-12,GaussianWavePacketSlowFilter
128,15.218026,4.084503677122264e-12,2.982946221369927e-12,2.5790408491547373e-12,GaussianWavePacketSlowFilter
128,15.226186,4.111658171053467e-12,2.9989820576978997e-12,2.5815059289070665e-12,GaussianWavePacketSlowFilter
128,15.234345,4.1207558199030095e-12,3.0044806567782957e-12,2.5769523369573517e-12,GaussianWavePacketSlowFilter
128,15.242505,4.13391228800547e-12,3.0212065860949888e-12,2.5739857226442057e-12,GaussianWavePacketSlowFilter
128,15.250665,4.155931133086044e-12,3.029028877764642e-12,2.5699456871939277e-12,GaussianWavePacketSlowFilter
128,15.258825,4.150776944378265e-12,3.040481779651057e-12,2.5655284849128955e-12,GaussianWavePacketSlowFilter
128,15.266985,4.1726203655473296e-12,3.0572347742115137e-12,2.564271331106317e-12,GaussianWavePacketSlowFilter
128,15.275144,4.182109302960924e-12,3.0703670129365174e-12,2.5621799502200965e-12,GaussianWavePacketSlowFilter
128,15.283304,4.189418126646083e-12,3.084999595191762e-12,2.557620077097561e-12,GaussianWavePacketSlowFilter
128,15.291464,4.207766513691924e-12,3.0939633721780574e-12,2.5556511659523277e-12,GaussianWavePacketSlowFilter
128,15.299624,4.2219653337630114e-12,3.1019990314471242e-12,2.550755871170811e-12,GaussianWavePacketSlowFilter
128,15.307784,4.233643817463939e-12,3.111752446428168e-12,2.5516833654717908e-12,GaussianWavePacketSlowFilter
128,15.315943,4.244685549228966e-12,3.130115156801147e-12,2.5469766337768607e-12,GaussianWavePacketSlowFilter
128,15.324103,4.250735397351435e-12,3.135625365315118e-12,2.5446836139446888e-12,GaussianWavePacketSlowFilter
128,15.332263,4.260755376989112e-12,3.1456673474806324e-12,2.538245441608788e-12,GaussianWavePacketSlowFilter
128,15.340423,4.266094096906648e-12,3.1536999845361434e-12,2.538379208704648e-12,GaussianWavePacketSlowFilter
128,15.348583,4.2685456948590725e-12,3.168240138556183e-12,2.53528444338878e-12,GaussianWavePacketSlowFilter
128,15.356742,4.281664107465277e-12,3.1801927085663155e-12,2.535504643155946e-12,GaussianWavePacketSlowFilter
128,15.364902,4.286344282983245e-12,3.1878875556587247e-12,2.5326868067918535e-12,GaussianWavePacketSlowFilter
128,15.373062,4.3033730875649545e-12,3.199836771418385e-12,2.52820364605522e-12,GaussianWavePacketSlowFilter
128,15.381222,4.299560382205192e-12,3.20869576026471e-12,2.5279927882144288e-12,GaussianWavePacketSlowFilter
128,15.389382,4.302610242916394e-12,3.2138008871301178e-12,2.522889791636883e-12,GaussianWavePacketSlowFilter
128,15.397541,4.319325713070255e-12,3.23253720340734e-12,2.527800045020248e-12,GaussianWavePacketSlowFilter
128,15.405701,4.331241203366088e-12,3.235715921546742e-12,2.527175537792633e-12,GaussianWavePacketSlowFilter
128,15.413861,4.3208054321952635e-12,3.242886504796228e-12,2.5199267179214567e-12,GaussianWavePacketSlowFilter
128,15.422021,4.328571789197211e-12,3.2584296317996614e-12,2.523454968441708e-12,GaussianWavePacketSlowFilter
128,15.430181,4.3355440765280315e-12,3.2627281410478604e-12,2.519988964678685e-12,GaussianWavePacketSlowFilter
128,15.43834,4.35271079162608e-12,3.2794984447265946e-12,2.5226026237508414e-12,GaussianWavePacketSlowFilter
128,15.4465,4.361102082760249e-12,3.2809745588793797e-12,2.520569029781624e-12,GaussianWavePacketSlowFilter
128,15.45466,4.362658563399069e-12,3.289881086602836e-12,2.517017715401252e-12,GaussianWavePacketSlowFilter
128,15.46282,4.3655108824744446e-12,3.293022874105737e-12,2.5215749932148367e-12,GaussianWavePacketSlowFilter
128,15.47098,4.3753184669065296e-12,3.2975170852342015e-12,2.5206919833901808e-12,GaussianWavePacketSlowFilter
128,15.479139,4.384366459296574e-12,3.307289500858318e-12,2.5228861112787277e-12,GaussianWavePacketSlowFilter
128,15.487299,4.388221990642149e-12,3.311867192165932e-12,2.5242770147640512e-12,GaussianWavePacketSlowFilter
128,15.495459,4.387597598611016e-12,3.3132056261953387e-12,2.521922341097716e-12,GaussianWavePacketSlowFilter
128,15.503619,4.4026506615738045e-12,3.320477556513447e-12,2.530103337668004e-12,GaussianWavePacketSlowFilter
128,15.511779,4.4074415341335834e-12,3.3177759779624647e-12,2.5292072039148628e-12,GaussianWavePacketSlowFilter
128,15.519938,4.397095426482423e-12,3.320597838580089e-12,2.532374483721345e-12,GaussianWavePacketSlowFilter
128,15.528098,4.407677239685881e-12,3.3175303595835842e-12,2.533015206547702e-12,GaussianWavePacketSlowFilter
128,15.536258,4.406302905012038e-12,3.3154433381641854e-12,2.536130024521563e-12,GaussianWavePacketSlowFilter
128,15.544418,4.407638858928975e-12,3.3123858948140403e-12,2.538760136361687e-12,GaussianWavePacketSlowFilter
128,15.552578,4.4197758517286475e-12,3.312546787028305e-12,2.5453561242234912e-12,GaussianWavePacketSlowFilter
128,15.560737,4.424649882595055e-12,3.309433198946284e-12,2.549540006197004e-12,GaussianWavePacketSlowFilter
128,15.568897,4.433925882701972e-12,3.301459498443243e-12,2.5555652158251035e-12,GaussianWavePacketSlowFilter
128,15.577057,4.455772448057338e-12,3.2973573144915586e-12,2.560901631813023e-12,GaussianWavePacketSlowFilter
128,15.585217,4.461003831959798e-12,3.2922672834473365e-12,2.5620304217998523e-12,GaussianWavePacketSlowFilter
128,15.593377,4.4825756604846564e-12,3.2886693343975044e-12,2.568577464709832e-12,GaussianWavePacketSlowFilter
128,15.601536,4.492467921106413e-12,3.281219995146176e-12,2.5781319014871705e-12,GaussianWavePacketSlowFilter
128,15.609696,4.505064290366567e-12,3.2761178888002576e-12,2.582649250167622e-12,GaussianWavePacketSlowFilter
128,15.617856,4.53023436906147e-12,3.2704420023358695e-12,2.592938975917681e-12,GaussianWavePacketSlowFilter
128,15.626016,4.535001606013889e-12,3.2645181927159522e-12,2.5934981565762724e-12,GaussianWavePacketSlowFilter
128,15.634176,4.566007077641544e-12,3.2591351594227478e-12,2.606998357424992e-12,GaussianWavePacketSlowFilter
128,15.642335,4.5827906356918366e-12,3.254289937840941e-12,2.6210011537432937e-12,GaussianWavePacketSlowFilter
128,15.650495,4.602685420296293e-12,3.2499134270226955e-12,2.622901624626389e-12,GaussianWavePacketSlowFilter
128,15.658655,4.631130331653188e-12,3.252685501584779e-12,2.6358416317651123e-12,GaussianWavePacketSlowFilter
128,15.666815,4.654887586497125e-12,3.2501631323355457e-12,2.645477966464055e-12,GaussianWavePacketSlowFilter
128,15.674975,4.670156080431587e-12,3.2484806606280195e-12,2.6589002267290995e-12,GaussianWavePacketSlowFilter
128,15.683134,4.69353321399385e-12,3.247233148809237e-12,2.674305031981697e-12,GaussianWavePacketSlowFilter
128,15.691294,4.7074407089411915e-12,3.244830348424904e-12,2.676803494573027e-12,GaussianWavePacketSlowFilter
128,15.699454,4.740562217948885e-12,3.2480347621557937e-12,2.693623346291044e-12,GaussianWavePacketSlowFilter
128,15.707614,4.763869962572109e-12,3.2475042620327965e-12,2.710525364440109e-12,GaussianWavePacketSlowFilter
128,15.715774,4.786048293792256e-12,3.248998387494172e-12,2.72405076197791e-12,GaussianWavePacketSlowFilter
128,15.723933,4.8086173714753655e-12,3.246857122084831e-12,2.74101174971373e-12,GaussianWavePacketSlowFilter
128,15.732093,4.826396660800869e-12,3.2478724418439795e-12,2.7491678231865786e-12,GaussianWavePacketSlowFilter
128,15.740253,4.8513803651423215e-12,3.2444302236131484e-12,2.7671174948834883e-12,GaussianWavePacketSlowFilter
128,15.748413,4.875487383607102e-12,3.247358978941684e-12,2.786836940279732e-12,GaussianWavePacketSlowFilter
128,15.756573,4.88870933752078e-12,3.2404712322752632e-12,2.7947611130722805e-12,GaussianWavePacketSlowFilter
128,15.764732,4.901392009273864e-12,3.2384166827109304e-12,2.8078304790827087e-12,GaussianWavePacketSlowFilter
128,15.772892,4.929793877804512e-12,3.2374822630685737e-12,2.824351836390113e-12,GaussianWavePacketSlowFilter
128,15.781052,4.9457898713967116e-12,3.2325965058780438e-12,2.8396773864639013e-12,GaussianWavePacketSlowFilter
128,15.789212,4.972325502727859e-12,3.2270106590159484e-12,2.860435358627983e-12,GaussianWavePacketSlowFilter
128,15.797371,4.989314083408969e-12,3.223450898023027e-12,2.8708811044587945e-12,GaussianWavePacketSlowFilter
128,15.805531,5.0091567178889296e-12,3.217232768170861e-12,2.884642760661409e-12,GaussianWavePacketSlowFilter
128,15.813691,5.030416079347677e-12,3.215952962373932e-12,2.8974212555577493e-12,GaussianWavePacketSlowFilter
128,15.821851,5.044852339694539e-12,3.205917946207376e-12,2.913813901126621e-12,GaussianWavePacketSlowFilter
128,15.830011,5.061137381585923e-12,3.1975874356126804e-12,2.9331563219936467e-12,GaussianWavePacketSlowFilter
128,15.83817,5.088678502011834e-12,3.1963798537777872e-12,2.950108852952521e-12,GaussianWavePacketSlowFilter
128,15.84633,5.092371403031537e-12,3.1839879099902226e-12,2.9602657673245825e-12,GaussianWavePacketSlowFilter
128,15.85449,5.132134517707443e-12,3.1788800921011408e-12,2.9748597655350137e-12,GaussianWavePacketSlowFilter
128,15.86265,5.143885968214579e-12,3.1647257243191257e-12,2.990122987536412e-12,GaussianWavePacketSlowFilter
128,15.87081,5.160781199088638e-12,3.1572700454497032e-12,3.007590226536015e-12,GaussianWavePacketSlowFilter
128,15.878969,5.19147582995344e-12,3.153346527851649e-12,3.0261160466555155e-12,GaussianWavePacketSlowFilter
128,15.887129,5.199169003308746e-12,3.1446077918493296e-12,3.0385122044319923e-12,GaussianWavePacketSlowFilter
128,15.895289,5.219375279197359e-12,3.135593035761587e-12,3.0523619385085937e-12,GaussianWavePacketSlowFilter
128,15.903449,5.243098923773948e-12,3.130785466488352e-12,3.071638267088811e-12,GaussianWavePacketSlowFilter
128,15.911609,5.25405966563669e-12,3.123396540591437e-12,3.081093160554188e-12,GaussianWavePacketSlowFilter
128,15.919768,5.275750214299435e-12,3.1160723144591645e-12,3.1030988867884746e-12,GaussianWavePacketSlowFilter
128,15.927928,5.287658223600278e-12,3.108461784414457e-12,3.1172560463910842e-12,GaussianWavePacketSlowFilter
128,15.936088,5.306168807291123e-12,3.105624156278519e-12,3.1309256267242e-12,GaussianWavePacketSlowFilter
128,15.944248,5.324542889928452e-12,3.095330286843282e-12,3.146342005834989e-12,GaussianWavePacketSlowFilter
128,15.952408,5.318985161172074e-12,3.085479063273753e-12,3.1561061273124857e-12,GaussianWavePacketSlowFilter
128,15.960567,5.340378042128363e-12,3.077204262886754e-12,3.1715080187717445e-12,GaussianWavePacketSlowFilter
128,15.968727,5.349185721106876e-12,3.0728223242813824e-12,3.186126086270405e-12,GaussianWavePacketSlowFilter
128,15.976887,5.34690087344858e-12,3.0625579044876558e-12,3.1955185000974333e-12,GaussianWavePacketSlowFilter
128,15.985047,5.363414302527597e-12,3.05679227318844e-12,3.2112585973600315e-12,GaussianWavePacketSlowFilter
128,15.993207,5.374774464470684e-12,3.0491346210068104e-12,3.223396132260789e-12,GaussianWavePacketSlowFilter
128,16.001366,5.377616537835528e-12,3.0359893337392543e-12,3.232772827644476e-12,GaussianWavePacketSlowFilter
128,16.009526,5.376246539970375e-12,3.0221139582812737e-12,3.233207104824665e-12,GaussianWavePacketSlowFilter
128,16.017686,5.357581836940711e-12,2.999126844427705e-12,3.231772922190901e-12,GaussianWavePacketSlowFilter
128,16.025846,5.34211433769749e-12,2.975222326129625e-12,3.228920697983216e-12,GaussianWavePacketSlowFilter
128,16.034006,5.337627204376333e-12,2.961646674974096e-12,3.2266132040520427e-12,GaussianWavePacketSlowFilter
128,16.042165,5.330474017913034e-12,2.942022944300892e-12,3.2234708295553085e-12,GaussianWavePacketSlowFilter
128,16.050325,5.322979524605837e-12,2.9229306353225318e-12,3.2228264382292565e-12,GaussianWavePacketSlowFilter
128,16.058485,5.301332452450208e-12,2.907009946347475e-12,3.2209558777735944e-12,GaussianWavePacketSlowFilter
128,16.066645,5.296553343484001e-12,2.8870922037620154e-12,3.218703651048163e-12,GaussianWavePacketSlowFilter
128,16.074805,5.285596721589514e-12,2.8724211865397563e-12,3.2092786713983517e-12,GaussianWavePacketSlowFilter
128,16.082964,5.26880573675434e-12,2.8497996063664432e-12,3.203933002422516e-12,GaussianWavePacketSlowFilter
128,16.091124,5.262436428461748e-12,2.8363010318209828e-12,3.198168699270962e-12,GaussianWavePacketSlowFilter
128,16.099284,5.250286425236007e-12,2.825531516116413e-12,3.1917873021241466e-12,GaussianWavePacketSlowFilter
128,16.107444,5.234655319884957e-12,2.8047012598546787e-12,3.1855466615243744e-12,GaussianWavePacketSlowFilter
128,16.115604,5.226503366380364e-12,2.795664795583047e-12,3.179131898055701e-12,GaussianWavePacketSlowFilter
128,16.123763,5.206761996383314e-12,2.774974856258256e-12,3.171862241174023e-12,GaussianWavePacketSlowFilter
128,16.131923,5.1910691999286496e-12,2.763093017734385e-12,3.1658455425329773e-12,GaussianWavePacketSlowFilter
128,16.140083,5.178863306080917e-12,2.7560594729808198e-12,3.1577397353833515e-12,GaussianWavePacketSlowFilter
128,16.148243,5.162980557405633e-12,2.739456583670044e-12,3.1485820081809247e-12,GaussianWavePacketSlowFilter
128,16.156403,5.14144006232356e-12,2.7288676418373015e-12,3.1360010904957955e-12,GaussianWavePacketSlowFilter
128,16.164562,5.127749516230934e-12,2.716931741435572e-12,3.135121116437222e-12,GaussianWavePacketSlowFilter
128,16.172722,5.114621779486045e-12,2.7081392412874744e-12,3.1233399520142965e-12,GaussianWavePacketSlowFilter
128,16.180882,5.1027760576000114e-12,2.6990691989357482e-12,3.118591519193307e-12,GaussianWavePacketSlowFilter
128,16.189042,5.08111017453669e-12,2.690734679337836e-12,3.1115711407198737e-12,GaussianWavePacketSlowFilter
128,16.197202,5.05919562970511e-12,2.6847135625729375e-12,3.103661967186755e-12,GaussianWavePacketSlowFilter
128,16.205361,5.044714537598416e-12,2.6746675519187264e-12,3.0984875852135135e-12,GaussianWavePacketSlowFilter
128,16.213521,5.01448817365191e-12,2.666448214402081e-12,3.0922647526344244e-12,GaussianWavePacketSlowFilter
128,16.221681,4.9998149067101435e-12,2.655535467967229e-12,3.087379961061454e-12,GaussianWavePacketSlowFilter
128,16.229841,4.977926979041897e-12,2.650354077643382e-12,3.078391626895952e-12,GaussianWavePacketSlowFilter
128,16.238001,4.957026705342677e-12,2.639646801919776e-12,3.0717909498597512e-12,GaussianWavePacketSlowFilter
128,16.24616,4.939501959582218e-12,2.634030207761696e-12,3.066457678058132e-12,GaussianWavePacketSlowFilter
128,16.25432,4.915132726822022e-12,2.6272382571334786e-12,3.058667712553878e-12,GaussianWavePacketSlowFilter
128,16.26248,4.895980403865283e-12,2.620527818179841e-12,3.055530031466705e-12,GaussianWavePacketSlowFilter
128,16.27064,4.876650624117962e-12,2.6201253758859414e-12,3.0453081462794573e-12,GaussianWavePacketSlowFilter
128,16.2788,4.8547644040681376e-12,2.610821294942757e-12,3.037878183330313e-12,GaussianWavePacketSlowFilter
128,16.286959,4.833463626086401e-12,2.6074054346831785e-12,3.0302325048064266e-12,GaussianWavePacketSlowFilter
128,16.295119,4.813210756609425e-12,2.6026603290076056e-12,3.0199108831837056e-12,GaussianWavePacketSlowFilter
128,16.303279,4.795715609568277e-12,2.5918879173238586e-12,3.0062070191920497e-12,GaussianWavePacketSlowFilter
128,16.311439,4.7838395842315215e-12,2.588761561887753e-12,2.991423935275704e-12,GaussianWavePacketSlowFilter
128,16.319599,4.7534603477786966e-12,2.581703405744873e-12,2.982957217551648e-12,GaussianWavePacketSlowFilter
128,16.327758,4.736276692021701e-12,2.5818419396774626e-12,2.9740569273788157e-12,GaussianWavePacketSlowFilter
128,16.335918,4.719610553066689e-12,2.579148063197069e-12,2.9646073600566106e-12,GaussianWavePacketSlowFilter
128,16.344078,4.70758320021171e-12,2.572153427748969e-12,2.9528074050547835e-12,GaussianWavePacketSlowFilter
128,16.352238,4.6908629324632364e-12,2.568089797348912e-12,2.937426641985361e-12,GaussianWavePacketSlowFilter
128,16.360398,4.67446329040222e-12,2.5639994549178295e-12,2.9270422213399307e-12,GaussianWavePacketSlowFilter
128,16.368557,4.656120080421752e-12,2.560957983220938e-12,2.9149355048859248e-12,GaussianWavePacketSlowFilter
128,16.376717,4.6400999091211065e-12,2.5555564337875064e-12,2.9007092002897653e-12,GaussianWavePacketSlowFilter
128,16.384877,4.620443960702721e-12,2.55102769420798e-12,2.888570594739362e-12,GaussianWavePacketSlowFilter
128,16.393037,4.607366720674015e-12,2.5470224480949118e-12,2.875723646028356e-12,GaussianWavePacketSlowFilter
128,16.401197,4.588078330344629e-12,2.549583238758632e-12,2.8670900052154506e-12,GaussianWavePacketSlowFilter
